HOUR_TS,visits,hour,dayofweek,day,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1,lag_24,lag_168,rolling_24h,mall_Century mall,mall_City Center Mall,mall_Oasis Mall,mall_Rainbow mall,mall_Sunset Mall
2022-11-11 19:00:00,698,19,4,11,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,619.0,467.0,622.0,233.95833333333334,True,False,False,False,False
2022-11-11 19:00:00,815,19,4,11,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,771.0,639.0,656.0,310.75,False,True,False,False,False
2022-11-11 19:00:00,871,19,4,11,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,839.0,675.0,959.0,392.5416666666667,False,False,False,False,True
2022-11-11 19:00:00,259,19,4,11,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,237.0,139.0,64.0,114.08333333333333,False,False,False,True,False
2022-11-11 20:00:00,579,20,4,11,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,535.0,463.0,864.0,211.79166666666666,False,False,True,False,False
2022-11-11 20:00:00,759,20,4,11,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,698.0,576.0,628.0,243.58333333333334,True,False,False,False,False
2022-11-11 20:00:00,933,20,4,11,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,815.0,795.0,738.0,318.0833333333333,False,True,False,False,False
2022-11-11 20:00:00,249,20,4,11,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,259.0,169.0,14.0,119.08333333333333,False,False,False,True,False
2022-11-11 20:00:00,1000,20,4,11,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,871.0,767.0,1077.0,400.7083333333333,False,False,False,False,True
2022-11-11 21:00:00,849,21,4,11,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1000.0,877.0,1065.0,410.4166666666667,False,False,False,False,True
2022-11-11 21:00:00,196,21,4,11,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,249.0,209.0,1.0,122.41666666666667,False,False,False,True,False
2022-11-11 21:00:00,889,21,4,11,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,933.0,699.0,741.0,323.8333333333333,False,True,False,False,False
2022-11-11 21:00:00,645,21,4,11,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,759.0,509.0,557.0,251.20833333333334,True,False,False,False,False
2022-11-11 21:00:00,504,21,4,11,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,579.0,389.0,908.0,216.625,False,False,True,False,False
2022-11-11 22:00:00,657,22,4,11,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,889.0,614.0,677.0,331.75,False,True,False,False,False
2022-11-11 22:00:00,437,22,4,11,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,645.0,429.0,299.0,256.875,True,False,False,False,False
2022-11-11 22:00:00,621,22,4,11,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,849.0,702.0,973.0,409.25,False,False,False,False,True
2022-11-11 22:00:00,170,22,4,11,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,196.0,232.0,1.0,121.875,False,False,False,True,False
2022-11-11 22:00:00,303,22,4,11,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,504.0,299.0,913.0,221.41666666666666,False,False,True,False,False
2022-11-11 23:00:00,96,23,4,11,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,303.0,89.0,578.0,221.58333333333334,False,False,True,False,False
2022-11-11 23:00:00,86,23,4,11,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,170.0,227.0,3.0,119.29166666666667,False,False,False,True,False
2022-11-11 23:00:00,466,23,4,11,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,657.0,402.0,470.0,333.5416666666667,False,True,False,False,False
2022-11-11 23:00:00,266,23,4,11,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,621.0,489.0,569.0,405.875,False,False,False,False,True
2022-11-11 23:00:00,263,23,4,11,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,437.0,214.0,114.0,257.2083333333333,True,False,False,False,False
2022-11-12 00:00:00,19,0,5,12,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,96.0,26.0,228.0,221.875,False,False,True,False,False
2022-11-12 00:00:00,93,0,5,12,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,263.0,60.0,26.0,259.25,True,False,False,False,False
2022-11-12 00:00:00,175,0,5,12,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,466.0,173.0,212.0,336.2083333333333,False,True,False,False,False
2022-11-12 00:00:00,13,0,5,12,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,86.0,209.0,6.0,113.41666666666667,False,False,False,True,False
2022-11-12 00:00:00,77,0,5,12,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,266.0,246.0,189.0,396.5833333333333,False,False,False,False,True
2022-11-12 01:00:00,20,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,93.0,17.0,5.0,260.625,True,False,False,False,False
2022-11-12 01:00:00,9,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,19.0,9.0,38.0,221.58333333333334,False,False,True,False,False
2022-11-12 01:00:00,1,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,13.0,165.0,21.0,105.25,False,False,False,True,False
2022-11-12 01:00:00,27,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,77.0,51.0,45.0,389.5416666666667,False,False,False,False,True
2022-11-12 01:00:00,53,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,175.0,45.0,58.0,336.2916666666667,False,True,False,False,False
2022-11-12 02:00:00,7,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,20.0,8.0,6.0,260.75,True,False,False,False,False
2022-11-12 02:00:00,21,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,53.0,15.0,34.0,336.625,False,True,False,False,False
2022-11-12 02:00:00,1,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,66.0,60.0,98.41666666666667,False,False,False,True,False
2022-11-12 02:00:00,6,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,9.0,9.0,9.0,221.58333333333334,False,False,True,False,False
2022-11-12 02:00:00,12,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,27.0,21.0,13.0,388.5416666666667,False,False,False,False,True
2022-11-12 03:00:00,7,3,5,12,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,21.0,6.0,3.0,336.875,False,True,False,False,False
2022-11-12 03:00:00,2,3,5,12,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.0,14.0,120.0,95.70833333333333,False,False,False,True,False
2022-11-12 03:00:00,3,3,5,12,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,6.0,5.0,13.0,221.45833333333334,False,False,True,False,False
2022-11-12 03:00:00,10,3,5,12,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,12.0,14.0,12.0,388.1666666666667,False,False,False,False,True
2022-11-12 03:00:00,9,3,5,12,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,7.0,3.0,3.0,260.7083333333333,True,False,False,False,False
2022-11-12 04:00:00,4,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3.0,2.0,10.0,221.375,False,False,True,False,False
2022-11-12 04:00:00,4,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,10.0,4.0,11.0,388.0,False,False,False,False,True
2022-11-12 04:00:00,2,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,2.0,2.0,170.0,95.20833333333333,False,False,False,True,False
2022-11-12 04:00:00,5,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7.0,2.0,5.0,336.9166666666667,False,True,False,False,False
2022-11-12 04:00:00,1,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,9.0,4.0,3.0,260.9583333333333,True,False,False,False,False
2022-11-12 05:00:00,4,5,5,12,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,3.0,3.0,260.8333333333333,True,False,False,False,False
2022-11-12 05:00:00,2,5,5,12,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,5.0,2.0,1.0,337.0416666666667,False,True,False,False,False
2022-11-12 05:00:00,4,5,5,12,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,4.0,4.0,5.0,221.45833333333334,False,False,True,False,False
2022-11-12 05:00:00,8,5,5,12,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,4.0,6.0,10.0,388.0,False,False,False,False,True
2022-11-12 06:00:00,3,6,5,12,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4.0,9.0,4.0,221.45833333333334,False,False,True,False,False
2022-11-12 06:00:00,4,6,5,12,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2.0,5.0,2.0,337.0416666666667,False,True,False,False,False
2022-11-12 06:00:00,4,6,5,12,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4.0,5.0,4.0,260.875,True,False,False,False,False
2022-11-12 06:00:00,8,6,5,12,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,8.0,14.0,4.0,388.0833333333333,False,False,False,False,True
2022-11-12 07:00:00,4,7,5,12,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,2.0,1.0,205.0,95.20833333333333,False,False,False,True,False
2022-11-12 07:00:00,19,7,5,12,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,8.0,14.0,10.0,387.8333333333333,False,False,False,False,True
2022-11-12 07:00:00,7,7,5,12,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,4.0,14.0,10.0,260.8333333333333,True,False,False,False,False
2022-11-12 07:00:00,12,7,5,12,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,4.0,13.0,1.0,337.0,False,True,False,False,False
2022-11-12 07:00:00,7,7,5,12,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,3.0,9.0,9.0,221.20833333333334,False,False,True,False,False
2022-11-12 08:00:00,37,8,5,12,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,19.0,38.0,32.0,388.0416666666667,False,False,False,False,True
2022-11-12 08:00:00,14,8,5,12,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,7.0,9.0,38.0,260.5416666666667,True,False,False,False,False
2022-11-12 08:00:00,26,8,5,12,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,12.0,17.0,27.0,336.9583333333333,False,True,False,False,False
2022-11-12 08:00:00,21,8,5,12,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,7.0,15.0,37.0,221.125,False,False,True,False,False
2022-11-12 08:00:00,15,8,5,12,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,4.0,1.0,248.0,95.33333333333333,False,False,False,True,False
2022-11-12 09:00:00,11,9,5,12,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,15.0,2.0,245.0,95.91666666666667,False,False,False,True,False
2022-11-12 09:00:00,36,9,5,12,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,26.0,45.0,55.0,337.3333333333333,False,True,False,False,False
2022-11-12 09:00:00,66,9,5,12,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,14.0,51.0,138.0,260.75,True,False,False,False,False
2022-11-12 09:00:00,109,9,5,12,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,37.0,105.0,97.0,388.0,False,False,False,False,True
2022-11-12 09:00:00,50,9,5,12,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,21.0,36.0,61.0,221.375,False,False,True,False,False
2022-11-12 10:00:00,210,10,5,12,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,109.0,183.0,215.0,388.1666666666667,False,False,False,False,True
2022-11-12 10:00:00,127,10,5,12,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,66.0,93.0,279.0,261.375,True,False,False,False,False
2022-11-12 10:00:00,152,10,5,12,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,50.0,129.0,164.0,221.95833333333334,False,False,True,False,False
2022-11-12 10:00:00,93,10,5,12,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,36.0,86.0,157.0,336.9583333333333,False,True,False,False,False
2022-11-12 10:00:00,41,10,5,12,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,11.0,10.0,216.0,96.29166666666667,False,False,False,True,False
2022-11-12 11:00:00,218,11,5,12,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,152.0,209.0,349.0,222.91666666666666,False,False,True,False,False
2022-11-12 11:00:00,185,11,5,12,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,93.0,195.0,262.0,337.25,False,True,False,False,False
2022-11-12 11:00:00,71,11,5,12,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,41.0,19.0,254.0,97.58333333333333,False,False,False,True,False
2022-11-12 11:00:00,370,11,5,12,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,210.0,311.0,432.0,389.2916666666667,False,False,False,False,True
2022-11-12 11:00:00,180,11,5,12,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,127.0,166.0,294.0,262.7916666666667,True,False,False,False,False
2022-11-12 12:00:00,111,12,5,12,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,71.0,36.0,260.0,99.75,False,False,False,True,False
2022-11-12 12:00:00,485,12,5,12,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,370.0,459.0,595.0,391.75,False,False,False,False,True
2022-11-12 12:00:00,243,12,5,12,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,180.0,216.0,343.0,263.375,True,False,False,False,False
2022-11-12 12:00:00,272,12,5,12,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,185.0,251.0,349.0,336.8333333333333,False,True,False,False,False
2022-11-12 12:00:00,332,12,5,12,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,218.0,252.0,508.0,223.29166666666666,False,False,True,False,False
2022-11-12 13:00:00,136,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,111.0,57.0,246.0,102.875,False,False,False,True,False
2022-11-12 13:00:00,383,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,332.0,369.0,610.0,226.625,False,False,True,False,False
2022-11-12 13:00:00,354,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,272.0,338.0,455.0,337.7083333333333,False,True,False,False,False
2022-11-12 13:00:00,308,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,243.0,280.0,373.0,264.5,True,False,False,False,False
2022-11-12 13:00:00,640,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,485.0,577.0,683.0,392.8333333333333,False,False,False,False,True
2022-11-12 14:00:00,163,14,5,12,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,136.0,91.0,304.0,106.16666666666667,False,False,False,True,False
2022-11-12 14:00:00,434,14,5,12,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,383.0,409.0,688.0,227.20833333333334,False,False,True,False,False
2022-11-12 14:00:00,729,14,5,12,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,640.0,694.0,786.0,395.4583333333333,False,False,False,False,True
2022-11-12 14:00:00,393,14,5,12,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,354.0,393.0,483.0,338.375,False,True,False,False,False
2022-11-12 14:00:00,409,14,5,12,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,308.0,410.0,403.0,265.6666666666667,True,False,False,False,False
2022-11-12 15:00:00,445,15,5,12,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,409.0,432.0,399.0,265.625,True,False,False,False,False
2022-11-12 15:00:00,485,15,5,12,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,434.0,442.0,733.0,228.25,False,False,True,False,False
2022-11-12 15:00:00,482,15,5,12,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,393.0,561.0,451.0,338.375,False,True,False,False,False
2022-11-12 15:00:00,797,15,5,12,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,729.0,736.0,711.0,396.9166666666667,False,False,False,False,True
2022-11-12 15:00:00,186,15,5,12,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,163.0,129.0,291.0,109.16666666666667,False,False,False,True,False
2022-11-12 16:00:00,486,16,5,12,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,485.0,423.0,701.0,230.04166666666666,False,False,True,False,False
2022-11-12 16:00:00,188,16,5,12,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,186.0,168.0,259.0,111.54166666666667,False,False,False,True,False
2022-11-12 16:00:00,558,16,5,12,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,445.0,506.0,481.0,266.1666666666667,True,False,False,False,False
2022-11-12 16:00:00,542,16,5,12,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,482.0,635.0,413.0,335.0833333333333,False,True,False,False,False
2022-11-12 16:00:00,799,16,5,12,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,797.0,779.0,752.0,399.4583333333333,False,False,False,False,True
2022-11-12 17:00:00,797,17,5,12,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,799.0,820.0,805.0,400.2916666666667,False,False,False,False,True
2022-11-12 17:00:00,195,17,5,12,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,188.0,172.0,188.0,112.375,False,False,False,True,False
2022-11-12 17:00:00,540,17,5,12,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,486.0,439.0,731.0,232.66666666666666,False,False,True,False,False
2022-11-12 17:00:00,669,17,5,12,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,542.0,756.0,418.0,331.2083333333333,False,True,False,False,False
2022-11-12 17:00:00,550,17,5,12,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,558.0,524.0,538.0,268.3333333333333,True,False,False,False,False
2022-11-12 18:00:00,911,18,5,12,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,797.0,839.0,771.0,399.3333333333333,False,False,False,False,True
2022-11-12 18:00:00,707,18,5,12,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,540.0,512.0,723.0,236.875,False,False,True,False,False
2022-11-12 18:00:00,568,18,5,12,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,550.0,619.0,513.0,269.4166666666667,True,False,False,False,False
2022-11-12 18:00:00,715,18,5,12,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,669.0,771.0,472.0,327.5833333333333,False,True,False,False,False
2022-11-12 18:00:00,249,18,5,12,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,195.0,203.0,86.0,113.33333333333333,False,False,False,True,False
2022-11-12 19:00:00,267,19,5,12,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,249.0,180.0,14.0,115.25,False,False,False,True,False
2022-11-12 19:00:00,908,19,5,12,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,911.0,871.0,894.0,402.3333333333333,False,False,False,False,True
2022-11-12 19:00:00,822,19,5,12,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,715.0,815.0,504.0,325.25,False,True,False,False,False
2022-11-12 19:00:00,676,19,5,12,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,707.0,535.0,857.0,245.0,False,False,True,False,False
2022-11-12 19:00:00,615,19,5,12,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,568.0,698.0,538.0,267.2916666666667,True,False,False,False,False
2022-11-12 20:00:00,1004,20,5,12,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,908.0,1000.0,920.0,403.875,False,False,False,False,True
2022-11-12 20:00:00,978,20,5,12,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,822.0,933.0,538.0,325.5416666666667,False,True,False,False,False
2022-11-12 20:00:00,263,20,5,12,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,267.0,237.0,3.0,118.875,False,False,False,True,False
2022-11-12 20:00:00,674,20,5,12,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,615.0,759.0,510.0,263.8333333333333,True,False,False,False,False
2022-11-12 20:00:00,601,20,5,12,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,676.0,579.0,981.0,250.875,False,False,True,False,False
2022-11-12 21:00:00,646,21,5,12,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,674.0,645.0,521.0,260.2916666666667,True,False,False,False,False
2022-11-12 21:00:00,810,21,5,12,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,978.0,889.0,564.0,327.4166666666667,False,True,False,False,False
2022-11-12 21:00:00,225,21,5,12,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,263.0,259.0,2.0,119.95833333333333,False,False,False,True,False
2022-11-12 21:00:00,866,21,5,12,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1004.0,849.0,1040.0,404.0416666666667,False,False,False,False,True
2022-11-12 21:00:00,474,21,5,12,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,601.0,504.0,967.0,251.79166666666666,False,False,True,False,False
2022-11-12 22:00:00,327,22,5,12,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,474.0,303.0,924.0,250.54166666666666,False,False,True,False,False
2022-11-12 22:00:00,585,22,5,12,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,810.0,657.0,560.0,324.125,False,True,False,False,False
2022-11-12 22:00:00,133,22,5,12,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,225.0,249.0,2.0,118.54166666666667,False,False,False,True,False
2022-11-12 22:00:00,439,22,5,12,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,646.0,437.0,316.0,260.3333333333333,True,False,False,False,False
2022-11-12 22:00:00,629,22,5,12,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,866.0,621.0,1030.0,404.75,False,False,False,False,True
2022-11-12 23:00:00,87,23,5,12,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,327.0,96.0,612.0,251.54166666666666,False,False,True,False,False
2022-11-12 23:00:00,345,23,5,12,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,585.0,466.0,370.0,321.125,False,True,False,False,False
2022-11-12 23:00:00,201,23,5,12,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,439.0,263.0,123.0,260.4166666666667,True,False,False,False,False
2022-11-12 23:00:00,237,23,5,12,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,629.0,266.0,610.0,405.0833333333333,False,False,False,False,True
2022-11-12 23:00:00,52,23,5,12,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,133.0,196.0,1.0,113.70833333333333,False,False,False,True,False
2022-11-13 00:00:00,20,0,6,13,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,87.0,19.0,271.0,251.16666666666666,False,False,True,False,False
2022-11-13 00:00:00,123,0,6,13,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,345.0,175.0,134.0,316.0833333333333,False,True,False,False,False
2022-11-13 00:00:00,68,0,6,13,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,201.0,93.0,44.0,257.8333333333333,True,False,False,False,False
2022-11-13 00:00:00,14,0,6,13,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,52.0,170.0,1.0,107.70833333333333,False,False,False,True,False
2022-11-13 00:00:00,46,0,6,13,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,237.0,77.0,200.0,403.875,False,False,False,False,True
2022-11-13 01:00:00,13,1,6,13,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,68.0,20.0,9.0,256.7916666666667,True,False,False,False,False
2022-11-13 01:00:00,37,1,6,13,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,123.0,53.0,34.0,313.9166666666667,False,True,False,False,False
2022-11-13 01:00:00,23,1,6,13,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,46.0,27.0,34.0,402.5833333333333,False,False,False,False,True
2022-11-13 01:00:00,12,1,6,13,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,20.0,9.0,86.0,251.20833333333334,False,False,True,False,False
2022-11-13 02:00:00,3,2,6,13,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,14.0,86.0,7.0,101.20833333333333,False,False,False,True,False
2022-11-13 02:00:00,11,2,6,13,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,37.0,21.0,13.0,313.25,False,True,False,False,False
2022-11-13 02:00:00,9,2,6,13,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,23.0,12.0,19.0,402.4166666666667,False,False,False,False,True
